,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN
6169,4.79,0.013704,97.54,33.82,0.53,6.04,10.73
6170,0.79,0.012706,97.56,36.51,0.6,6.88,10.89
6171,0.5,0.012815,97.5,36.05,0.6,6.88,10.89
6172,0.01,0.009549,97.43,37.48,0.67,7.66,10.48
6173,0.0,0.009155,97.36,36.98,0.67,7.66,10.48
6174,0.01,0.007408,97.06,38.09,0.67,7.62,9.35
6175,0.0,0.007349,97.0,37.48,0.67,7.62,9.35
6176,0.0,0.006854000000000001,96.99,39.73,0.5,5.73,11.12
6177,0.0,0.006862,96.94,39.26,0.5,5.73,11.12
6178,0.0,0.006254,97.02,40.84,0.59,6.73,10.16
6179,0.0,0.006091,96.95,40.52,0.59,6.73,10.16
6180,0.0,0.00602,96.81,40.28,0.61,6.94,11.2
6181,0.0,0.005646,96.74,40.11,0.61,6.94,11.2
6182,0.0,0.008209000000000001,96.9,40.06,0.61,6.91,11.3
6183,0.0,0.007743000000000002,96.83,40.0,0.61,6.91,11.3
6184,0.0,0.008214,97.05,40.32,0.66,7.52,10.68
6185,0.0,0.007925,96.98,40.29,0.66,7.52,10.68
6186,0.0,0.009238,97.01,41.38,0.57,6.48,11.28
6187,0.01,0.008898999999999999,96.94,41.45,0.57,6.48,11.28
6188,0.01,0.009527,97.08,41.26,0.62,7.11,11.14
6189,0.05,0.009219,97.02,41.13,0.62,7.11,11.14
6190,0.77,0.011597,97.13,43.09,0.64,7.29,10.94
6191,1.05,0.010911,97.07,42.79,0.64,7.29,10.94
6192,1.06,0.013942,97.13,42.24,0.58,6.62,10.8
6193,3.3,0.014347,97.09,41.34,0.58,6.62,10.8
6194,16.87,0.016513999999999997,97.2,37.43,0.5,5.7,10.66
6195,17.42,0.016799,97.17,36.3,0.5,5.7,10.66
6196,23.89,0.019214,97.14,34.33,0.5,5.66,10.56
6197,22.23,0.019146,97.09,34.12,0.5,5.66,10.56
6198,6.27,0.018448,97.06,35.33,0.62,7.1,10.8
6199,4.24,0.01818,97.0,35.36,0.62,7.1,10.8
6200,0.8,0.017192,97.1,37.14,0.69,7.83,10.71
6201,0.49,0.016877,97.04,37.63,0.69,7.83,10.71
6202,0.44,0.017179,97.18,37.4,0.58,6.56,10.83
6203,1.63,0.017066,97.13,37.54,0.58,6.56,10.83
6204,1.01,0.016752,97.33,33.43,0.66,7.54,10.93
6205,1.3,0.016606,97.31,33.08,0.66,7.54,10.93
6206,1.6,0.017328,97.17,34.27,0.5,5.66,10.19
6207,1.5,0.017097,97.16,34.64,0.5,5.66,10.19
6208,0.42,0.017309,97.39,35.95,0.61,6.87,10.18
6209,0.48,0.017054,97.33,36.32,0.61,6.87,10.18
6210,6.51,0.018524,97.76,32.95,0.02,0.26,10.71
6211,5.83,0.018221,97.72,33.56,0.02,0.26,10.71
6212,2.53,0.016856,97.67,34.41,0.7,7.91,10.64
6213,0.81,0.01655,97.63,35.17,0.7,7.91,10.64
6214,2.38,0.016975,97.51,35.38,0.56,6.3,10.34
6215,6.22,0.017193,97.47,35.28,0.56,6.3,10.34
6216,0.08,0.016646,97.32,37.51,0.59,6.72,10.51
6217,0.44,0.016723,97.27,37.18,0.59,6.72,10.51
6218,3.42,0.017622,97.22,35.02,0.2,2.25,10.33
6219,1.88,0.017185,97.12,36.15,0.2,2.25,10.33
6220,30.39,0.019137,97.26,32.25,0.24,2.77,10.45
6221,29.23,0.019099,97.18,32.75,0.24,2.77,10.45
6222,6.58,0.019746,97.24,33.02,0.63,7.13,10.11
6223,6.34,0.019758,97.2,33.09,0.63,7.13,10.11
6224,0.7,0.019016,97.12,35.59,0.61,6.94,10.46
6225,1.14,0.019087,97.06,35.34,0.61,6.94,10.46
6226,0.05,0.019268,97.02,34.67,0.58,6.52,10.44
6227,0.05,0.019126,96.97,34.65,0.58,6.52,10.44
6228,12.28,0.0201,97.09,33.96,0.5,5.67,10.54
6229,16.05,0.020148,97.04,34.04,0.5,5.67,10.54
6230,4.18,0.019075,97.15,34.71,0.6,6.79,10.38
6231,4.6,0.019352,97.11,34.75,0.6,6.79,10.38
6232,3.11,0.018747,97.15,34.61,0.65,7.25,10.32
6233,1.73,0.018672,97.11,35.13,0.65,7.25,10.32
6234,10.42,0.019964,97.24,31.48,0.04,0.47,10.61
6235,10.49,0.019708,97.22,32.31,0.04,0.47,10.61
6236,3.6,0.02022,97.23,33.54,0.57,6.43,10.41
6237,2.84,0.01999,97.18,34.43,0.57,6.43,10.41
6238,2.56,0.019344,97.33,33.89,0.26,2.93,10.49
6239,3.7,0.01955,97.29,33.53,0.26,2.93,10.49
6240,3.9,0.019115,97.29,34.17,0.54,6.05,10.69
6241,2.53,0.019063,97.23,34.41,0.54,6.05,10.69
6242,9.98,0.01945,97.28,31.85,0.47,5.22,10.45
6243,9.05,0.019499,97.21,32.38,0.47,5.22,10.45
6244,13.52,0.020072,97.42,29.22,0.45,4.98,10.55
6245,13.68,0.020013,97.38,28.75,0.45,4.98,10.55
6246,18.55,0.020085,97.33,29.89,0.49,5.47,10.36
6247,15.75,0.019802,97.29,30.12,0.49,5.47,10.36
6248,23.25,0.02059,97.36,30.92,0.54,6.0,10.45
6249,20.29,0.020401,97.33,31.09,0.54,6.0,10.45
6250,11.41,0.020835,97.33,30.84,0.41,4.56,10.28
6251,17.53,0.020902,97.3,30.54,0.41,4.56,10.28
6252,14.67,0.021348,97.29,30.28,0.07,0.82,10.28
6253,14.93,0.021274,97.25,30.23,0.07,0.82,10.28
6254,30.7,0.021169,97.26,29.71,0.43,4.82,10.37
6255,34.4,0.021335,97.23,29.53,0.43,4.82,10.37
6256,11.09,0.021406,97.07,30.41,0.47,5.19,10.34
6257,8.31,0.021371,97.02,30.4,0.47,5.19,10.34
6258,11.98,0.021711,97.13,30.05,0.33,3.66,10.37
6259,16.11,0.021609,97.07,30.23,0.33,3.66,10.37
6260,8.19,0.021806,97.16,29.4,0.46,5.12,10.57
6261,9.45,0.021742,97.13,29.26,0.46,5.12,10.57
6262,14.97,0.021575,96.97,29.77,0.46,5.05,10.42
6263,17.91,0.021828,96.9,30.2,0.46,5.05,10.42
6264,56.66,0.022121,96.98,28.18,0.16,1.72,10.39
6265,60.69,0.022335,96.94,28.08,0.16,1.72,10.39
6266,54.88,0.02198,97.16,28.2,0.25,2.73,10.31
6267,48.66,0.021869,97.15,28.27,0.25,2.73,10.31
6268,2.51,0.021985,97.29,29.17,0.58,6.3,10.29
6269,2.64,0.021984,97.28,29.33,0.58,6.3,10.29
6270,0.96,0.022575,97.25,29.7,0.58,6.33,10.32
6271,0.55,0.022476,97.23,29.43,0.58,6.33,10.32
6272,1.99,0.021826,97.52,29.3,0.1,1.12,10.48
6273,4.78,0.022037,97.48,29.06,0.1,1.12,10.48
6274,1.53,0.021451,97.51,29.71,0.59,6.43,10.1
6275,1.54,0.021099,97.48,29.34,0.59,6.43,10.1
6276,8.14,0.02153,97.38,29.97,0.55,5.96,10.38
6277,11.46,0.021512,97.32,29.62,0.55,5.96,10.38
6278,6.7,0.020683,97.48,29.67,0.45,4.83,10.49
6279,2.47,0.020451,97.42,29.43,0.45,4.83,10.49
6280,8.03,0.020873,97.67,29.2,0.52,5.66,10.42
6281,4.62,0.020908000000000003,97.6,29.37,0.52,5.66,10.42
6282,1.19,0.020386,97.55,29.08,0.62,6.67,10.17
6283,1.49,0.020522,97.48,29.15,0.62,6.67,10.17
6284,0.44,0.02085,97.43,29.24,0.48,5.17,10.48
6285,0.86,0.02103,97.37,29.41,0.48,5.17,10.48
6286,50.15,0.021138,97.49,28.32,0.39,4.2,10.46
6287,57.02,0.021347,97.44,28.22,0.39,4.2,10.46
6288,8.48,0.021175,97.61,28.11,0.56,5.97,10.51
6289,7.93,0.021339,97.56,28.28,0.56,5.97,10.51
6290,7.01,0.021755,97.7,28.09,0.45,4.81,10.51
6291,8.14,0.021762,97.68,27.78,0.45,4.81,10.51
6292,7.02,0.021151,97.69,28.66,0.45,4.82,10.49
6293,7.0,0.021291,97.65,28.27,0.45,4.82,10.49
6294,11.03,0.021732,97.6,28.74,0.43,4.56,10.29
6295,12.83,0.021787,97.54,28.64,0.43,4.56,10.29
6296,3.92,0.021709,97.42,28.54,0.4,4.29,10.38
6297,3.91,0.02176,97.34,28.32,0.4,4.29,10.38
6298,8.34,0.020841,97.42,27.81,0.26,2.77,10.17
6299,13.82,0.020839,97.38,27.26,0.26,2.77,10.17
6300,10.99,0.020608,97.64,27.68,0.36,3.83,10.29
6301,16.58,0.020676,97.61,27.95,0.36,3.83,10.29
6302,0.08,0.021322,97.64,28.7,0.46,4.8,10.29
6303,0.06,0.021486,97.6,28.68,0.46,4.8,10.29
6304,4.81,0.021634,97.57,28.69,0.64,6.68,9.92
6305,5.23,0.021759,97.55,28.68,0.64,6.68,9.92
6306,0.93,0.021753,97.57,28.56,0.46,4.86,10.48
6307,0.29,0.021958,97.56,28.69,0.46,4.86,10.48
6308,1.37,0.021192,97.72,28.8,0.53,5.57,10.38
6309,3.09,0.021439,97.66,29.03,0.53,5.57,10.38
6310,0.37,0.021265,97.75,28.46,0.4,4.13,10.64
6311,1.06,0.021532,97.68,28.58,0.4,4.13,10.64
6312,1.29,0.020444,97.77,27.45,0.2,2.1,10.28
6313,3.63,0.020619,97.72,27.06,0.2,2.1,10.28
6314,17.25,0.020917,97.62,28.53,0.29,2.95,10.35
6315,15.86,0.020866,97.56,28.61,0.29,2.95,10.35
6316,23.56,0.021097,97.57,27.73,0.46,4.72,10.45
6317,28.47,0.021222,97.52,28.2,0.46,4.72,10.45
6318,37.56,0.021703,97.63,27.71,0.53,5.49,10.57
6319,41.99,0.021753,97.61,27.54,0.53,5.49,10.57
6320,3.1,0.021115,97.59,28.21,0.57,5.78,10.16
6321,1.09,0.021291,97.58,28.29,0.57,5.78,10.16
6322,0.97,0.02156,97.65,28.34,0.55,5.57,10.34
6323,1.65,0.021698,97.63,28.14,0.55,5.57,10.34
6324,0.14,0.021417,97.64,28.59,0.52,5.27,10.24
6325,0.51,0.021523,97.6,28.61,0.52,5.27,10.24
6326,0.25,0.021283,97.59,28.75,0.43,4.39,10.24
6327,0.32,0.021191,97.55,28.34,0.43,4.39,10.24
6328,4.54,0.021730000000000003,97.57,28.27,0.6,6.03,10.35
6329,4.5,0.021668,97.54,28.38,0.6,6.03,10.35
6330,0.76,0.021804,97.65,28.27,0.64,6.39,10.11
6331,1.26,0.021723,97.62,28.44,0.64,6.39,10.11
6332,3.23,0.021392,97.69,28.27,0.65,6.53,10.03
6333,2.22,0.02149,97.67,28.17,0.65,6.53,10.03
6334,2.56,0.02093,97.8,28.05,0.62,6.14,10.31
6335,0.88,0.021056,97.78,28.2,0.62,6.14,10.31
6336,1.98,0.020863,97.89,28.46,0.6,6.01,10.01
6337,0.58,0.021017,97.86,28.52,0.6,6.01,10.01
6338,0.08,0.020642,97.9,28.97,0.58,5.75,10.14
6339,0.3,0.020635,97.87,29.15,0.58,5.75,10.14
6340,0.01,0.020933,97.67,28.6,0.64,6.27,9.93
6341,0.01,0.020956,97.64,28.7,0.64,6.27,9.93
6342,0.94,0.020794,97.6,27.91,0.53,5.16,10.04
6343,0.86,0.020911000000000003,97.59,27.84,0.53,5.16,10.04
6344,3.13,0.020461,97.78,27.04,0.61,5.94,9.96
6345,3.74,0.020548,97.77,27.2,0.61,5.94,9.96
6346,0.47,0.020282,97.91,27.97,0.42,4.08,9.98
6347,0.5,0.020425,97.86,27.85,0.42,4.08,9.98
6348,0.21,0.0197,97.84,28.45,0.44,4.26,10.24
6349,0.72,0.019618,97.78,28.24,0.44,4.26,10.24
6350,0.18,0.019968,97.93,28.79,0.68,6.54,9.86
6351,0.68,0.019419,97.89,28.5,0.68,6.54,9.86
6352,0.24,0.019916,97.96,28.39,0.58,5.59,9.71
6353,0.13,0.020056,97.89,28.33,0.58,5.59,9.71
6354,3.56,0.019166,97.94,27.87,0.45,4.31,10.04
6355,5.5,0.019371,97.87,27.76,0.45,4.31,10.04
6356,1.73,0.019121,97.91,28.15,0.47,4.49,9.63
6357,1.01,0.019205,97.86,27.83,0.47,4.49,9.63
6358,0.01,0.018242,97.95,27.73,0.61,5.8,9.53
6359,0.0,0.017907,97.9,26.99,0.61,5.8,9.53
6360,0.0,0.016194999999999998,98.03,27.18,0.64,6.0,9.35
6361,0.0,0.015962,97.98,26.51,0.64,6.0,9.35
6362,0.01,0.014884,97.98,26.09,0.64,6.03,9.2
6363,0.0,0.015039,97.93,25.36,0.64,6.03,9.2
6364,0.0,0.015187,97.83,25.97,0.48,4.48,9.82
6365,0.0,0.015263999999999996,97.77,25.1,0.48,4.48,9.82
6366,0.08,0.013175,97.81,25.17,0.57,5.34,8.44
6367,0.24,0.013084,97.74,24.43,0.57,5.34,8.44
6368,0.06,0.012531,98.04,23.69,0.6,5.54,8.76
6369,0.11,0.012363,97.97,22.85,0.6,5.54,8.76
6370,0.0,0.012664,98.29,24.62,0.63,5.76,8.45
6371,0.0,0.012743,98.22,23.69,0.63,5.76,8.45
6372,0.0,0.012779,98.49,25.14,0.65,5.96,8.59
6373,0.0,0.013229,98.42,24.3,0.65,5.96,8.59
6374,0.0,0.012047,98.62,24.59,0.55,5.02,8.37
6375,0.0,0.012218,98.56,23.63,0.55,5.02,8.37
6376,0.0,0.01155,98.55,23.86,0.55,5.02,7.98
6377,0.0,0.011656,98.48,22.93,0.55,5.02,7.98
6378,0.0,0.010378,98.46,23.08,0.63,5.69,7.94
6379,0.0,0.010616,98.4,21.99,0.63,5.69,7.94
6380,0.0,0.009893,98.41,23.04,0.67,6.04,8.08
6381,0.0,0.010013,98.34,21.91,0.67,6.04,8.08
6382,0.0,0.009741,98.43,23.46,0.6,5.34,8.2
6383,0.0,0.00997,98.37,22.34,0.6,5.34,8.2
6384,0.0,0.009996,98.51,23.99,0.62,5.45,8.22
6385,0.0,0.010427,98.46,22.86,0.62,5.45,8.22
6386,0.0,0.00987,98.53,23.72,0.49,4.33,8.44
6387,0.0,0.010168,98.48,22.75,0.49,4.33,8.44
6388,0.0,0.009352,98.55,23.55,0.55,4.85,8.23
6389,0.0,0.009693,98.5,22.53,0.55,4.85,8.23
6390,0.0,0.009181,98.52,23.71,0.59,5.12,8.53
6391,0.0,0.00952,98.47,22.9,0.59,5.12,8.53
6392,0.0,0.008959,98.41,23.96,0.69,5.97,8.62
6393,0.0,0.009238,98.36,23.12,0.69,5.97,8.62
6394,0.0,0.008695,98.32,24.52,0.58,5.01,8.66
6395,0.0,0.009022,98.27,23.62,0.58,5.01,8.66
6396,0.0,0.009024,98.36,24.87,0.61,5.21,8.49
6397,0.0,0.009143,98.31,24.0,0.61,5.21,8.49
6398,0.0,0.009974,98.38,25.82,0.61,5.15,8.72
6399,0.0,0.010129,98.33,24.86,0.61,5.15,8.72
6400,0.0,0.011605,98.42,26.57,0.68,5.78,8.59
6401,0.0,0.01192,98.38,25.72,0.68,5.78,8.59
6402,0.0,0.010837,98.46,26.03,0.61,5.16,8.45
6403,0.0,0.010611,98.42,25.12,0.61,5.16,8.45
6404,0.0,0.00893,98.39,24.88,0.51,4.3,8.19
6405,0.0,0.008937,98.35,24.1,0.51,4.3,8.19
6406,0.0,0.008482,98.39,24.72,0.7,5.82,8.03
6407,0.0,0.008647,98.35,23.83,0.7,5.82,8.03
6408,0.0,0.008056,98.33,25.36,0.59,4.83,8.22
6409,0.0,0.00845,98.27,24.39,0.59,4.83,8.22
6410,0.0,0.007968000000000001,98.36,24.97,0.69,5.63,8.27
6411,0.0,0.008111,98.31,24.21,0.69,5.63,8.27
6412,0.0,0.006599,98.47,23.48,0.57,4.64,7.92
6413,0.0,0.006334,98.43,22.52,0.57,4.64,7.92
6414,0.0,0.008053,98.46,24.65,0.48,3.9,8.26
6415,0.0,0.007819,98.41,23.57,0.48,3.9,8.26
6416,0.0,0.006717,98.57,23.79,0.66,5.33,7.52
6417,0.0,0.007061,98.51,23.09,0.66,5.33,7.52
6418,0.11,0.006458,98.74,21.5,0.71,5.67,7.61
6419,0.03,0.006663,98.67,21.14,0.71,5.67,7.61
6420,0.0,0.005971,98.76,21.19,0.71,5.67,7.76
6421,0.0,0.006215,98.7,20.67,0.71,5.67,7.76
6422,0.0,0.005783,98.91,21.62,0.68,5.38,7.69
6423,0.0,0.0061,98.85,21.23,0.68,5.38,7.69
6424,0.0,0.005763,99.03,21.65,0.73,5.73,7.81
6425,0.0,0.006107,98.97,21.31,0.73,5.73,7.81
6426,0.0,0.006462999999999999,99.02,22.98,0.64,4.99,8.01
6427,0.0,0.006956,98.97,22.76,0.64,4.99,8.01
6428,0.0,0.006586,98.92,23.16,0.69,5.33,8.03
6429,0.0,0.007108,98.87,22.97,0.69,5.33,8.03
6430,0.0,0.0064150000000000006,98.88,23.33,0.56,4.31,8.11
6431,0.0,0.006589,98.83,22.92,0.56,4.31,8.11
6432,0.0,0.006804000000000001,98.88,23.58,0.59,4.51,8.1
6433,0.0,0.007092,98.84,23.15,0.59,4.51,8.1
6434,0.0,0.007176,98.84,23.95,0.69,5.22,8.36
6435,0.0,0.0075099999999999984,98.8,23.52,0.69,5.22,8.36
6436,0.0,0.007959,98.85,24.04,0.59,4.44,8.46
6437,0.0,0.007979,98.81,23.43,0.59,4.44,8.46
6438,0.0,0.008278,98.73,24.91,0.7,5.26,8.37
6439,0.0,0.008279,98.69,24.31,0.7,5.26,8.37
6440,0.0,0.008126999999999999,98.64,25.48,0.52,3.9,8.54
6441,0.0,0.0083,98.6,24.9,0.52,3.9,8.54
6442,0.0,0.008443,98.62,25.18,0.66,4.85,8.37
6443,0.0,0.00836,98.56,24.74,0.66,4.85,8.37
6444,0.0,0.00831,98.7,25.49,0.54,3.96,8.32
6445,0.0,0.008267,98.66,24.89,0.54,3.96,8.32
6446,0.0,0.006022,98.87,22.82,0.71,5.17,7.74
6447,0.0,0.005993,98.82,22.27,0.71,5.17,7.74
6448,0.0,0.005148,98.99,21.14,0.55,3.97,7.58
6449,0.0,0.005178,98.93,20.63,0.55,3.97,7.58
6450,0.0,0.005298,99.17,21.69,0.68,4.89,7.39
6451,0.0,0.005315,99.11,21.33,0.68,4.89,7.39
6452,0.0,0.005244,99.23,21.4,0.76,5.4,7.41
6453,0.0,0.005131,99.17,20.92,0.76,5.4,7.41
6454,0.0,0.004957,99.18,21.07,0.64,4.52,7.25
6455,0.0,0.004872,99.12,20.51,0.64,4.52,7.25
6456,0.0,0.005016,99.23,21.25,0.61,4.26,8.92
6457,0.0,0.005144,99.2,20.62,0.61,4.26,8.92
6458,0.0,0.005192,99.39,21.55,0.64,4.45,7.97
6459,0.0,0.005279,99.35,21.35,0.64,4.45,7.97
6460,0.0,0.005614,99.24,21.66,0.49,3.39,7.76
6461,0.0,0.005883,99.18,21.22,0.49,3.39,7.76
6462,0.0,0.005563,99.17,21.46,0.68,4.69,7.7
6463,0.0,0.005714,99.12,20.94,0.68,4.69,7.7
6464,0.0,0.005173,99.16,21.28,0.74,5.09,7.55
6465,0.0,0.005635,99.11,21.16,0.74,5.09,7.55
6466,0.0,0.005243,99.28,21.16,0.74,5.04,7.75
6467,0.0,0.005808,99.23,21.23,0.74,5.04,7.75
6468,0.0,0.005456,99.32,21.53,0.59,4.01,7.79
6469,0.0,0.005622,99.27,21.09,0.59,4.01,7.79
6470,0.0,0.005459,99.31,21.05,0.69,4.66,7.43
6471,0.0,0.005671,99.26,20.54,0.69,4.66,7.43
6472,0.0,0.005441,99.02,20.92,0.63,4.2,7.49
6473,0.0,0.005667,98.97,20.39,0.63,4.2,7.49
6474,0.0,0.005489,98.82,21.08,0.74,4.9,7.75
6475,0.0,0.005707,98.76,20.6,0.74,4.9,7.75
6476,0.0,0.005911,98.93,21.17,0.66,4.33,7.75
6477,0.0,0.0060090000000000005,98.88,20.79,0.66,4.33,7.75
6478,0.0,0.005745,99.04,21.41,0.46,3.01,7.41
6479,0.0,0.005866,98.99,20.91,0.46,3.01,7.41
6480,0.0,0.005202,99.2,20.39,0.74,4.82,7.54
6481,0.0,0.005274,99.15,19.88,0.74,4.82,7.54
6482,0.0,0.0046630000000000005,99.25,20.53,0.73,4.75,7.57
6483,0.0,0.004665,99.21,19.92,0.73,4.75,7.57
6484,0.16,0.004518,99.25,19.7,0.75,4.8,7.44
6485,0.22,0.004597,99.21,19.22,0.75,4.8,7.44
6486,0.0,0.004408,99.24,18.55,0.6,3.81,7.54
6487,0.0,0.004509,99.19,18.24,0.6,3.81,7.54
6488,0.0,0.004424,99.13,18.39,0.55,3.47,7.26
6489,0.0,0.004606,99.07,17.98,0.55,3.47,7.26
6490,0.0,0.004675,99.08,19.42,0.6,3.82,7.36
6491,0.0,0.004819,99.03,19.16,0.6,3.82,7.36
6492,0.0,0.004249,99.19,18.6,0.74,4.62,7.41
6493,0.0,0.004497999999999999,99.14,18.64,0.74,4.62,7.41
6494,0.0,0.004417,99.3,18.27,0.74,4.63,7.25
6495,0.0,0.004636,99.24,18.46,0.74,4.63,7.25
6496,0.0,0.004662,99.38,18.59,0.66,4.07,7.37
6497,0.0,0.004856,99.33,18.27,0.66,4.07,7.37
6498,0.0,0.004463,99.37,18.77,0.68,4.2,7.53
6499,0.0,0.00459,99.31,18.41,0.68,4.2,7.53
6500,0.0,0.004256,99.09,18.37,0.73,4.52,7.39
6501,0.0,0.004392,99.03,17.82,0.73,4.52,7.39
6502,0.0,0.004323,98.83,18.65,0.66,4.05,8.03
6503,0.0,0.004487,98.77,18.08,0.66,4.05,8.03
6504,0.0,0.004737,98.74,19.67,0.72,4.41,7.34
6505,0.0,0.004876,98.69,18.93,0.72,4.41,7.34
6506,0.0,0.005302,98.71,19.37,0.43,2.59,7.32
6507,0.0,0.005321,98.65,18.73,0.43,2.59,7.32
6508,0.0,0.004606,98.74,18.24,0.73,4.42,7.16
6509,0.0,0.004845,98.68,17.63,0.73,4.42,7.16
6510,0.0,0.004268,98.82,17.75,0.73,4.4,7.45
6511,0.0,0.004362,98.77,16.92,0.73,4.4,7.45
6512,0.0,0.004322,99.01,18.09,0.7,4.18,7.71
6513,0.0,0.004394,98.96,17.19,0.7,4.18,7.71
6514,0.0,0.004322,99.0,18.28,0.73,4.36,7.46
6515,0.0,0.004405,98.96,17.45,0.73,4.36,7.46
6516,0.0,0.004248,99.02,18.13,0.73,4.34,7.66
6517,0.0,0.004443,98.98,17.62,0.73,4.34,7.66
6518,0.0,0.004326,99.23,18.24,0.72,4.28,7.89
6519,0.0,0.00463,99.19,17.68,0.72,4.28,7.89
6520,0.0,0.004238,99.42,17.32,0.55,3.26,8.54
6521,0.0,0.004285,99.37,16.46,0.55,3.26,8.54
6522,0.0,0.004148,99.2,17.68,0.66,3.87,7.68
6523,0.0,0.004472,99.15,16.87,0.66,3.87,7.68
6524,0.0,0.004281,98.93,18.91,0.73,4.25,7.43
6525,0.0,0.004618,98.87,18.29,0.73,4.25,7.43
6526,0.0,0.005989,98.79,20.43,0.73,4.24,7.77
6527,0.0,0.006299,98.74,20.16,0.73,4.24,7.77
6528,0.0,0.0047020000000000005,98.86,19.46,0.71,4.16,7.76
6529,0.0,0.0047740000000000005,98.82,18.96,0.71,4.16,7.76
6530,0.0,0.001586,98.92,14.9,0.75,4.34,6.76
6531,0.01,0.001871,98.86,14.07,0.75,4.34,6.76
6532,0.0,0.001291,99.02,11.87,0.76,4.41,6.68
6533,0.0,0.001597,98.96,11.29,0.76,4.41,6.68
6534,0.0,0.001908,99.14,11.9,0.75,4.34,6.57
6535,0.0,0.0022140000000000003,99.07,11.43,0.75,4.34,6.57
6536,0.0,0.0016,99.27,13.3,0.73,4.23,6.66
6537,0.0,0.002042,99.2,12.76,0.73,4.23,6.66
6538,0.0,0.001669,99.2,13.48,0.65,3.76,7.15
6539,0.0,0.002003,99.14,12.56,0.65,3.76,7.15
6540,0.0,0.001999,99.3,14.17,0.75,4.33,6.52
6541,0.0,0.0022,99.23,13.5,0.75,4.33,6.52
6542,0.0,0.002079,99.22,12.78,0.67,3.85,6.75
6543,0.0,0.002322,99.15,11.74,0.67,3.85,6.75
6544,0.0,0.002055,99.28,12.94,0.74,4.24,6.39
6545,0.0,0.002276,99.22,12.6,0.74,4.24,6.39
6546,0.0,0.002138,99.49,13.11,0.72,4.15,6.6
6547,0.0,0.002435,99.44,12.69,0.72,4.15,6.6
6548,0.0,0.002288,99.64,13.04,0.75,4.3,6.39
6549,0.0,0.002529,99.59,12.61,0.75,4.3,6.39
6550,0.0,0.002248,99.67,13.12,0.75,4.29,6.33
6551,0.0,0.002518,99.62,12.57,0.75,4.29,6.33
6552,0.0,0.002361,99.69,13.09,0.75,4.28,6.38
6553,0.0,0.002581,99.64,12.75,0.75,4.28,6.38
6554,0.0,0.002677,99.58,14.5,0.71,4.07,6.65
6555,0.0,0.002934,99.53,14.05,0.71,4.07,6.65
6556,0.0,0.003233,99.46,16.26,0.73,4.18,6.78
6557,0.0,0.0034590000000000003,99.41,15.79,0.73,4.18,6.78
6558,0.07,0.004453,99.18,17.88,0.47,2.7,8.99
6559,0.19,0.004551,99.14,17.34,0.47,2.7,8.99
6560,0.01,0.004568,99.29,17.9,0.68,3.92,8.11
6561,0.02,0.004626,99.25,16.97,0.68,3.92,8.11
6562,0.03,0.004673,99.25,18.28,0.65,3.71,7.54
6563,0.09,0.004841,99.22,17.74,0.65,3.71,7.54
6564,0.0,0.004163,99.1,18.04,0.73,4.19,7.12
6565,0.0,0.004301,99.04,17.99,0.73,4.19,7.12
6566,0.01,0.003934,99.0,17.43,0.72,4.15,7.25
6567,0.06,0.004029,98.95,17.02,0.72,4.15,7.25
6568,0.0,0.003665,99.22,15.9,0.74,4.27,6.81
6569,0.0,0.003941,99.16,15.78,0.74,4.27,6.81
6570,0.01,0.002016,99.28,12.24,0.72,4.18,7.47
6571,0.05,0.002224,99.2,11.88,0.72,4.18,7.47
6572,0.0,0.0016809999999999998,99.17,11.17,0.56,3.27,8.11
6573,0.0,0.001949,99.09,10.84,0.56,3.27,8.11
6574,0.0,0.001629,99.19,11.45,0.66,3.8,6.85
6575,0.0,0.001755,99.14,10.84,0.66,3.8,6.85
6576,0.0,0.001611,99.04,12.37,0.7,4.07,7.01
6577,0.0,0.001677,99.0,11.5,0.7,4.07,7.01
6578,0.0,0.001545,98.87,11.86,0.7,4.08,6.87
6579,0.0,0.0016600000000000002,98.84,11.59,0.7,4.08,6.87
6580,0.0,0.001766,99.05,11.61,0.74,4.31,6.73
6581,0.0,0.001892,99.01,11.64,0.74,4.31,6.73
6582,0.01,0.002023,99.34,12.02,0.74,4.32,6.76
6583,0.02,0.002163,99.29,11.83,0.74,4.32,6.76
6584,0.0,0.001991,99.44,12.76,0.74,4.34,6.79
6585,0.0,0.002252,99.39,12.75,0.74,4.34,6.79
6586,0.0,0.002631,99.41,13.87,0.74,4.36,7.33
6587,0.0,0.002527,99.38,13.5,0.74,4.36,7.33
6588,4.36,0.007037999999999998,98.68,13.94,0.45,2.69,7.96
6589,3.76,0.006363000000000001,98.66,13.6,0.45,2.69,7.96
6590,43.02,0.006479,99.05,11.37,0.65,3.88,7.23
6591,37.41,0.0067540000000000005,98.99,11.64,0.65,3.88,7.23
6592,2.02,0.005473,99.4,11.41,0.74,4.41,6.62
6593,10.88,0.005725,99.36,11.22,0.74,4.41,6.62
6594,0.95,0.004582999999999999,99.3,11.61,0.69,4.15,6.89
6595,0.41,0.0045590000000000006,99.23,11.59,0.69,4.15,6.89
6596,0.0,0.004186,99.33,11.12,0.74,4.45,7.28
6597,0.0,0.0040880000000000005,99.25,11.04,0.74,4.45,7.28
6598,0.0,0.004104,99.24,11.25,0.55,3.34,7.71
6599,0.0,0.004054,99.17,11.62,0.55,3.34,7.71
